Order_ID,Customer_Name,City,Restaurant_Name,Cuisine,Order_Amount,Delivery_Time_Min,Rating,Payment_Method,Delivery_Status,Discount_Percent,Order_Date,Customer_Age,Distance_km
ZM104518,Yuvaan Madan,Kolkata,Bhakta Llc Restaurant,North Indian,386.79,30.0,3.0,Wallet,Delivered,10.0,2025-07-12,33.0,13.8
ZM104519,Prerak Goel,Bangalore,Mander Inc Restaurant,North Indian,1316.1093020833334,54.0,3.0,Upi,Pending,0.0,2025-06-03,55.0,3.9
ZM104520,Ayesha Roy,Chandigarh,Rastogi Llc Restaurant,North Indian,918.92,19.0,1.0,Cash,Cancelled,0.0,2025-07-05,28.0,24.0
ZM104521,Jivika Bava,Delhi,"Dubey, Sahni And Brahmbhatt Restaurant",South Indian,458.91,68.0,4.0,Upi,Delivered,5.0,2025-09-12,49.0,19.1
ZM104522,Prerak Dutt,Pune,"Divan, Karpe And Lata Restaurant",Fast Food,1575.25,66.0,2.0,Cash,Pending,15.0,2025-06-28,59.0,15.6
ZM104523,Anika Cherian,Bangalore,"Kade, Jha And Dara Restaurant",South Indian,2091.66,18.0,4.0,Upi,Pending,0.0,2025-08-13,57.0,17.3
ZM104524,Vedika Sami,Na,Venkatesh-Lad Restaurant,Chinese,835.98,52.38657551274083,3.0,Upi,Cancelled,10.0,2025-06-03,21.0,20.3
ZM104525,Chirag Dhar,Pune,Shukla-Kurian Restaurant,Chinese,1298.73,36.0,4.0,Cash,Delivered,10.0,2025-12-21,35.0,7.2
ZM104526,Shray Aurora,Na,Wadhwa-Johal Restaurant,Chinese,1748.93,64.0,3.0,Upi,Pending,15.0,2025-06-10,28.0,9.7
ZM104527,Charvi Bumb,Kolkata,Sarma Group Restaurant,Desserts,1769.29,67.0,4.0,Card,Delivered,0.0,2025-10-05,26.0,5.5
ZM104528,Reyansh Bera,Jaipur,Khurana-Gulati Restaurant,Chinese,1906.86,51.0,3.0,Card,Pending,10.0,2026-05-03,18.0,14.7
ZM104529,Hansh Mammen,Jaipur,Barad-Lata Restaurant,Cafe,377.54,67.0,3.0,Cash,Cancelled,5.0,2026-04-12,57.0,18.9
ZM104530,Madhav Garg,Chandigarh,Savant Ltd Restaurant,Italian,548.35,46.0,3.0,Wallet,Cancelled,5.0,2025-06-06,56.0,20.7
ZM104531,Vihaan Sunder,Hyderabad,"Tata, Srinivas And Chakraborty Restaurant",Chinese,436.16,55.0,2.0,Cash,Delivered,15.0,2026-01-30,41.0,23.2
ZM104532,Indranil Chhabra,Chandigarh,"Shah, Bail And Rastogi Restaurant",North Indian,1337.02,16.0,2.0,Wallet,Delivered,0.0,2026-03-07,51.0,8.4
ZM104533,Inaaya  Goswami,Mumbai,"Ramesh, Ghosh And Ramanathan Restaurant",Italian,267.32,15.0,3.0,Upi,Delivered,0.0,2026-04-09,26.0,19.7
ZM104534,Gatik Rao,Mumbai,"Aurora, Aurora And Datta Restaurant",Biryani,209.31,39.0,2.0,Wallet,Delivered,0.0,2025-10-27,56.0,17.7
ZM104535,Jayan Sundaram,Kolkata,"Salvi, Comar And Chandran Restaurant",Fast Food,1423.29,77.0,2.0,Wallet,Cancelled,5.0,2025-12-10,38.0,8.0
ZM104536,Anya Golla,Bangalore,Bail Llc Restaurant,Italian,1981.25,44.0,2.0,Upi,Cancelled,0.0,2025-07-24,56.0,1.0
ZM104537,Hridaan Manda,Na,Saha-Sarma Restaurant,Italian,741.09,34.0,3.0,Cash,Delivered,15.0,2025-07-03,50.0,1.5
ZM104538,Urvi Walla,Chandigarh,"Khare, Walla And Kar Restaurant",Chinese,1697.93,71.0,4.0,Cash,Pending,0.0,2025-11-18,29.0,12.5
ZM104539,Taimur Verma,Mumbai,Chacko-Sankar Restaurant,Desserts,2217.29,22.0,4.0,Upi,Cancelled,0.0,2025-11-20,46.0,21.1
ZM104540,Vihaan Singh,Delhi,Hayer Plc Restaurant,Cafe,1405.25,45.0,5.0,Cash,Delivered,0.0,2026-03-23,19.0,19.9
ZM104541,Anahita Rege,Chandigarh,Kunda Ltd Restaurant,Fast Food,2426.67,81.0,3.0,Wallet,Cancelled,0.0,2025-08-06,53.0,12.4
ZM104542,Inaaya  Dani,Jaipur,Chad Inc Restaurant,Italian,463.05,78.0,1.0,Card,Cancelled,20.0,2026-03-28,47.0,20.4
ZM104543,Yasmin Butala,Delhi,Chakraborty-Bhakta Restaurant,Cafe,1125.28,82.0,1.0,Wallet,Cancelled,10.0,2026-02-23,38.0,19.1
ZM104544,Sahil Rajagopal,Mumbai,"Ratti, Bhasin And Tak Restaurant",Biryani,1211.79,88.0,5.0,Card,Pending,5.0,2026-01-09,22.0,16.2
ZM104545,Khushi Agarwal,Delhi,Sama Group Restaurant,Biryani,1056.41,67.0,3.0,Wallet,Delivered,15.0,2025-07-03,35.0,1.3
ZM104546,Amira Khanna,Pune,Butala-Ravi Restaurant,Biryani,181.77,33.0,4.0,Cash,Cancelled,10.0,2025-07-28,45.0,17.2
ZM104547,Tiya Dayal,Hyderabad,Butala-Gade Restaurant,Biryani,1711.8,35.0,1.0,Upi,Cancelled,20.0,2025-11-09,38.0,9.3
ZM104548,Divij Gaba,Delhi,Sanghvi And Sons Restaurant,Biryani,803.65,41.0,3.0,Cash,Pending,20.0,2026-01-10,18.0,22.7
ZM104549,Saksham Ram,Mumbai,"Krishnamurthy, Choudhry And Chatterjee Restaurant",Italian,608.17,85.0,3.0,Cash,Pending,10.0,2025-07-08,52.0,3.3
ZM104550,Sara Taneja,Kolkata,Devi-Koshy Restaurant,Chinese,2390.52,81.0,4.0,Cash,Pending,0.0,2025-09-15,39.0,5.6
ZM104551,Badal Koshy,Mumbai,Jaggi-Jayaraman Restaurant,Italian,819.35,79.0,5.0,Upi,Cancelled,0.0,2025-06-27,51.0,1.2
ZM104552,Shray Dar,Mumbai,Korpal Group Restaurant,South Indian,1435.44,31.0,4.0,Cash,Cancelled,5.0,2025-07-04,54.0,2.2
ZM104553,Umang Ramanathan,Chandigarh,"Gera, Balakrishnan And Bal Restaurant",Fast Food,1736.37,87.0,4.0,Cash,Delivered,10.0,2025-10-14,31.0,13.5
ZM104554,Hrishita Raju,Delhi,"Kata, Chopra And Agarwal Restaurant",North Indian,2272.08,89.0,3.0,Upi,Cancelled,0.0,2026-01-30,52.0,52.38657551274083
ZM104555,Rhea Loyal,Pune,Venkataraman Group Restaurant,Biryani,857.38,38.0,3.0,Cash,Delivered,5.0,2025-07-04,44.0,8.0
ZM104556,Madhup Lall,Delhi,Loke And Sons Restaurant,Fast Food,1396.52,49.0,2.0,Cash,Pending,15.0,2026-04-25,58.0,11.1
ZM104557,Samarth Deep,Mumbai,Rout Inc Restaurant,South Indian,2335.0,20.0,2.0,Cash,Delivered,10.0,2026-02-03,47.0,1.3
ZM104558,Nitya Ray,Mumbai,Khosla-Mann Restaurant,Biryani,1249.67,73.0,3.0,Cash,Delivered,5.0,2025-12-27,50.0,5.2
ZM104559,Bhavin Bains,Bangalore,Sharaf-Sandhu Restaurant,Italian,1013.59,24.0,1.0,Cash,Delivered,10.0,2026-04-09,26.0,6.3
ZM104560,Ojas Toor,Na,Yohannan-Kapadia Restaurant,Chinese,1168.43,75.0,1.0,Card,Delivered,0.0,2025-05-22,55.0,24.7
ZM104561,Tushar Rajagopalan,Pune,"Dhillon, Wali And Vig Restaurant",Cafe,2395.87,59.0,4.0,Wallet,Pending,0.0,2026-02-22,38.5,1.9
ZM104562,Shanaya Wason,Delhi,"Varma, Setty And Batta Restaurant",Cafe,1317.71,38.0,4.0,Upi,Pending,0.0,2025-11-17,22.0,12.3
ZM104563,Jhanvi Salvi,Chandigarh,"Dalal, Badami And Bawa Restaurant",Fast Food,990.51,90.0,1.0,Wallet,Pending,10.0,2025-06-30,42.0,8.2
ZM104564,Rhea Mane,Chandigarh,Sangha-Bhardwaj Restaurant,Desserts,1859.41,25.0,3.0,Upi,Pending,0.0,2025-06-09,29.0,8.6
ZM104565,Samiha Bhat,Bangalore,Dugar-Deol Restaurant,Italian,619.02,82.0,3.0,Upi,Cancelled,5.0,2026-03-04,42.0,5.6
ZM104566,Samarth Dhar,Mumbai,Dugar-Sharma Restaurant,Biryani,218.56,53.0,3.0,Upi,Delivered,15.0,2025-08-07,47.0,13.8
ZM104567,Drishya Solanki,Mumbai,"Contractor, Brahmbhatt And Tandon Restaurant",South Indian,1681.31,75.0,3.0,Upi,Cancelled,15.0,2025-11-08,36.0,8.9
ZM104568,Diya Sarna,Jaipur,Raja-Dubey Restaurant,South Indian,951.24,25.0,2.0,Upi,Pending,20.0,2025-07-19,37.0,9.2
ZM104569,Reyansh Saran,Chandigarh,Krishnan-Barad Restaurant,North Indian,2373.14,52.38657551274083,3.0,Wallet,Cancelled,0.0,2026-04-24,28.0,2.2
ZM104570,Samiha Jani,Bangalore,"Bava, Mannan And Chawla Restaurant",Italian,1242.57,48.0,3.0,Card,Pending,15.0,2026-03-06,21.0,5.8
ZM104571,Hiran Apte,Delhi,Chada Plc Restaurant,South Indian,275.53,52.38657551274083,3.0,Wallet,Cancelled,10.0,2025-09-09,22.0,6.4
ZM104572,Priyansh Savant,Pune,Bhatia And Sons Restaurant,Fast Food,196.1,32.0,1.0,Wallet,Cancelled,0.0,2025-10-30,39.0,6.1
ZM104573,Miraan Mammen,Kolkata,Sarna Inc Restaurant,Desserts,1374.11,73.0,3.0,Cash,Cancelled,0.0,2025-11-12,31.0,7.1
ZM104574,Mahika Gole,Delhi,Karnik And Sons Restaurant,North Indian,977.66,76.0,3.0,Card,Cancelled,15.0,2026-05-06,20.0,2.8
ZM104575,Tejas Iyer,Delhi,Dhawan-Gokhale Restaurant,Chinese,599.51,16.0,3.0,Upi,Delivered,10.0,2025-10-12,19.0,52.38657551274083
ZM104576,Rasha Kumar,Na,Sanghvi-Johal Restaurant,Chinese,1232.44,54.0,3.0,Wallet,Cancelled,0.0,2025-07-29,39.0,23.9
ZM104577,Samarth Guha,Hyderabad,Tandon-Warrior Restaurant,North Indian,1302.83,88.0,4.0,Upi,Cancelled,5.0,2026-04-25,53.0,13.5
ZM104578,Riaan Dixit,Pune,"Gara, Ray And Sama Restaurant",North Indian,819.75,85.0,3.0,Cash,Pending,15.0,2025-12-13,32.0,3.4
ZM104579,Mohanlal Chatterjee,Chandigarh,"Chauhan, Borra And Srinivas Restaurant",Biryani,1333.95,31.0,4.0,Upi,Cancelled,15.0,2025-10-26,48.0,6.0
ZM104580,Arhaan Saxena,Hyderabad,Wagle-Sabharwal Restaurant,Cafe,981.47,82.0,4.0,Card,Delivered,20.0,2026-02-16,40.0,7.1
ZM104581,Rania Goda,Kolkata,Sehgal-Lata Restaurant,Fast Food,733.65,87.0,3.0,Upi,Delivered,10.0,2026-02-07,29.0,4.5
ZM104582,Manjari Chaudry,Delhi,Sahni Plc Restaurant,South Indian,2064.71,82.0,3.0,Upi,Pending,10.0,2025-06-01,38.5,1.7
ZM104583,Ivana Subramaniam,Mumbai,"Kota, Mahal And Bahl Restaurant",North Indian,1381.98,18.0,3.0,Wallet,Cancelled,0.0,2025-06-23,59.0,5.5
ZM104584,Sara Borra,Na,"Som, Chhabra And Dhawan Restaurant",Biryani,2321.79,33.0,2.0,Wallet,Pending,15.0,2026-03-04,38.5,21.6
ZM104585,Diya Keer,Jaipur,Dugar-Biswas Restaurant,South Indian,360.96,52.0,3.0,Cash,Pending,5.0,2025-08-24,59.0,15.5
ZM104586,Baiju Shukla,Delhi,Varghese Llc Restaurant,Chinese,853.61,31.0,3.0,Card,Pending,10.0,2026-03-30,49.0,22.3
ZM104587,Onkar Amble,Bangalore,"Chatterjee, Bala And Majumdar Restaurant",South Indian,1058.54,63.0,5.0,Upi,Delivered,20.0,2026-01-06,56.0,12.3
ZM104588,Saksham Anand,Chandigarh,"Kale, Baral And Bandi Restaurant",Chinese,2385.14,69.0,5.0,Upi,Delivered,20.0,2026-04-19,38.0,11.2
ZM104589,Aaryahi Chhabra,Na,Sankar-Kamdar Restaurant,South Indian,220.6,25.0,3.0,Card,Cancelled,5.0,2025-08-22,41.0,19.1
ZM104590,Kaira Wason,Chandigarh,Manda-Bhalla Restaurant,Chinese,1318.04,49.0,3.0,Card,Pending,5.0,2025-12-19,48.0,6.8
ZM104591,Sara Ben,Kolkata,"Dube, Kuruvilla And Khare Restaurant",South Indian,617.18,71.0,3.0,Cash,Pending,5.0,2025-08-18,38.5,5.0
ZM104592,Umang Raval,Mumbai,"Zacharia, Sibal And Dey Restaurant",Cafe,1968.65,27.0,3.0,Cash,Cancelled,10.0,2025-10-18,56.0,10.4
ZM104593,Parinaaz Doshi,Kolkata,Ahuja Plc Restaurant,Fast Food,747.6,89.0,1.0,Cash,Cancelled,10.0,2025-07-21,42.0,15.0
ZM104594,Bhavin Iyengar,Jaipur,"Kala, Desai And Dyal Restaurant",Fast Food,644.2,17.0,3.0,Card,Cancelled,0.0,2026-02-23,51.0,1.3
ZM104595,Jivika Mannan,Bangalore,Khosla-Butala Restaurant,Desserts,894.86,66.0,1.0,Wallet,Delivered,15.0,2025-07-14,39.0,18.9
ZM104596,Unknown,Mumbai,Bhavsar And Sons Restaurant,Biryani,1109.39,19.0,3.0,Wallet,Cancelled,20.0,2025-09-21,26.0,2.8
ZM104597,Hrishita Chowdhury,Delhi,Bhavsar-Kade Restaurant,Italian,1316.1093020833334,60.0,3.0,Wallet,Cancelled,20.0,2025-10-15,40.0,17.6
ZM104598,Purab Handa,Jaipur,Ram And Sons Restaurant,Biryani,1188.31,36.0,4.0,Wallet,Pending,0.0,2025-12-12,54.0,17.2
ZM104599,Gokul Korpal,Mumbai,Khosla-Chatterjee Restaurant,Italian,162.29,60.0,3.0,Wallet,Cancelled,20.0,2025-09-28,59.0,7.1
ZM104600,Siya Bandi,Delhi,Rattan-Sandal Restaurant,Desserts,2321.59,59.0,2.0,Upi,Delivered,15.0,2026-01-05,38.5,9.2
ZM104601,Nitara Chandra,Na,"Bajaj, Srinivasan And Bala Restaurant",Chinese,1102.36,85.0,1.0,Card,Cancelled,20.0,2026-02-13,48.0,6.3
ZM104602,Akarsh Bath,Delhi,"Chandra, Mannan And Keer Restaurant",Italian,1239.92,35.0,3.0,Cash,Pending,5.0,2026-02-02,34.0,6.5
ZM104603,Renee Devan,Kolkata,Balan-Gopal Restaurant,Cafe,2072.47,23.0,2.0,Upi,Cancelled,20.0,2026-04-27,49.0,11.0
ZM104604,Stuvan Savant,Na,Ganesan Group Restaurant,Fast Food,1240.88,57.0,3.0,Card,Pending,0.0,2025-12-02,48.0,13.2
ZM104606,Gatik Mangal,Pune,Borde-Sawhney Restaurant,Fast Food,722.16,44.0,4.0,Upi,Delivered,20.0,2026-03-24,58.0,11.5
ZM104607,Indranil Viswanathan,Kolkata,Din Llc Restaurant,Biryani,1666.26,88.0,3.0,Card,Delivered,15.0,2026-05-02,37.0,12.5
ZM104608,Jivika Kapadia,Delhi,"Venkataraman, Bhatt And Krishnan Restaurant",North Indian,1920.96,40.0,3.0,Cash,Cancelled,5.0,2025-11-06,27.0,52.38657551274083
ZM104609,Tarini Dugar,Hyderabad,Bhakta Ltd Restaurant,Cafe,1905.54,22.0,1.0,Card,Cancelled,15.0,2025-07-02,38.5,2.0
ZM104610,Renee Karnik,Delhi,Kaur Group Restaurant,North Indian,1228.27,27.0,2.0,Wallet,Delivered,0.0,2026-03-25,44.0,3.2
ZM104611,Aradhya Hora,Chandigarh,"Reddy, Rajan And Suri Restaurant",Cafe,1734.85,72.0,1.0,Upi,Pending,15.0,2025-08-16,44.0,13.2
ZM104612,Saanvi Taneja,Na,Chopra Plc Restaurant,Fast Food,2403.6,84.0,5.0,Upi,Pending,15.0,2025-10-18,34.0,10.3
ZM104613,Nakul Bakshi,Bangalore,Johal And Sons Restaurant,South Indian,1869.74,40.0,3.0,Wallet,Cancelled,0.0,2026-04-30,52.0,9.3
ZM104614,Zoya Jain,Pune,Golla-Walla Restaurant,Italian,414.5,74.0,3.0,Cash,Delivered,0.0,2025-08-17,59.0,5.3
ZM104615,Onkar Sabharwal,Na,"Banerjee, Bala And Contractor Restaurant",Cafe,1251.83,64.0,3.0,Cash,Cancelled,0.0,2025-08-22,56.0,15.7
ZM104616,Anay Shukla,Delhi,"Boase, Aggarwal And Iyer Restaurant",Cafe,1555.63,70.0,3.0,Cash,Delivered,20.0,2025-10-30,31.0,16.4
ZM104617,Hazel Bala,Pune,Shroff-Mahajan Restaurant,Fast Food,2315.41,30.0,1.0,Card,Delivered,0.0,2025-12-10,23.0,20.2
ZM104618,Gokul Ranganathan,Jaipur,"Hari, Tella And Dewan Restaurant",Chinese,518.87,21.0,3.0,Cash,Cancelled,0.0,2026-03-04,38.0,19.5
ZM104619,Advika Luthra,Hyderabad,Sule-Virk Restaurant,Italian,556.68,46.0,3.0,Wallet,Cancelled,5.0,2025-08-20,45.0,11.9
ZM104620,Vaibhav Barman,Mumbai,Tandon-Yohannan Restaurant,Chinese,1257.74,36.0,3.0,Upi,Delivered,0.0,2025-10-23,52.0,2.5
ZM104621,Indrans Kothari,Pune,Deshmukh-Ahluwalia Restaurant,South Indian,725.96,70.0,3.0,Cash,Cancelled,0.0,2025-11-29,39.0,18.3
ZM104622,Urvi Sunder,Kolkata,Lall-Sawhney Restaurant,South Indian,360.96,33.0,3.0,Cash,Delivered,5.0,2026-04-20,43.0,2.6
ZM104623,Vritika Subramaniam,Mumbai,"Sundaram, Kapadia And Tiwari Restaurant",South Indian,1486.43,46.0,4.0,Card,Delivered,0.0,2025-12-14,39.0,6.9
ZM104624,Taran Chaudhuri,Bangalore,Konda And Sons Restaurant,Desserts,2202.87,34.0,3.0,Wallet,Delivered,0.0,2025-12-17,19.0,11.8
ZM104625,Tarini Balay,Chandigarh,"Keer, Jani And Majumdar Restaurant",Chinese,1390.19,16.0,3.0,Cash,Pending,20.0,2026-03-08,21.0,20.9
ZM104626,Divyansh Rama,Mumbai,Kalita-Varma Restaurant,South Indian,305.94,46.0,3.0,Upi,Delivered,10.0,2025-06-01,55.0,14.1
ZM104627,Kismat Lad,Na,"Gupta, Malhotra And Sood Restaurant",Fast Food,2262.82,59.0,2.0,Card,Delivered,10.0,2025-08-07,51.0,14.5
ZM104628,Unknown,Pune,"Kurian, Sridhar And Ravel Restaurant",Biryani,677.92,43.0,3.0,Upi,Pending,5.0,2025-10-02,33.0,8.4
ZM104629,Kiaan Chakrabarti,Mumbai,Sood-Mangal Restaurant,North Indian,923.22,43.0,3.0,Cash,Delivered,0.0,2025-10-26,26.0,11.2
ZM104630,Unknown,Bangalore,"Savant, Jain And Bobal Restaurant",Chinese,1682.5,43.0,3.0,Card,Cancelled,0.0,2026-04-24,21.0,21.4
ZM104631,Yasmin Sagar,Mumbai,Dhawan-Koshy Restaurant,Chinese,2216.22,86.0,1.0,Wallet,Pending,5.0,2026-04-18,42.0,2.5
ZM104632,Kabir Mand,Jaipur,Chaudhari-Chakrabarti Restaurant,Biryani,1119.62,53.0,1.0,Wallet,Pending,0.0,2026-03-18,46.0,12.6
ZM104633,Damini Bhavsar,Delhi,Ghose Inc Restaurant,Desserts,1548.71,22.0,3.0,Cash,Pending,15.0,2025-11-22,59.0,3.5
ZM104634,Dhanuk Madan,Na,Desai And Sons Restaurant,South Indian,2315.14,32.0,4.0,Wallet,Pending,0.0,2026-05-06,41.0,18.2
ZM104635,Zaina Baral,Hyderabad,Guha-Rastogi Restaurant,Desserts,204.0,60.0,3.0,Wallet,Cancelled,15.0,2026-03-07,42.0,5.2
ZM104636,Elakshi Rajan,Hyderabad,Sarkar-Chahal Restaurant,South Indian,2331.63,65.0,2.0,Upi,Delivered,15.0,2025-06-01,58.0,16.2
ZM104637,Shaan Setty,Delhi,Khanna Llc Restaurant,North Indian,1475.2,15.0,1.0,Wallet,Delivered,20.0,2026-05-04,35.0,4.4
ZM104638,Kimaya Jani,Bangalore,"Garde, Dugal And Rao Restaurant",North Indian,724.88,57.0,5.0,Upi,Cancelled,20.0,2026-03-23,28.0,12.9
ZM104639,Vedika Rana,Jaipur,Kurian Ltd Restaurant,Italian,1420.95,89.0,3.0,Wallet,Cancelled,20.0,2026-02-09,38.0,13.8
ZM104640,Manikya Sanghvi,Chandigarh,Thakkar Llc Restaurant,Chinese,219.54,86.0,5.0,Wallet,Pending,0.0,2025-10-10,37.0,22.0
ZM104641,Shlok Kumar,Hyderabad,Gandhi Inc Restaurant,Italian,473.2,16.0,3.0,Cash,Delivered,15.0,2025-09-04,30.0,21.9
ZM104642,Indrans Raj,Bangalore,"Rama, Sarin And Dua Restaurant",North Indian,1316.1093020833334,88.0,1.0,Card,Delivered,0.0,2026-04-25,44.0,14.1
ZM104643,Aaina Walla,Hyderabad,Ray And Sons Restaurant,South Indian,1313.57,52.38657551274083,3.0,Card,Pending,5.0,2025-08-10,45.0,2.6
ZM104644,Rati Bawa,Kolkata,Dugar-Shankar Restaurant,Chinese,581.88,66.0,3.0,Card,Delivered,10.0,2026-03-15,33.0,21.5
ZM104645,Bhavin Kapoor,Jaipur,Dugal-Borde Restaurant,Fast Food,364.24,55.0,5.0,Card,Pending,20.0,2025-08-16,22.0,20.8
ZM104646,Madhup Bhasin,Jaipur,Randhawa-Chowdhury Restaurant,Fast Food,317.1,64.0,2.0,Card,Cancelled,5.0,2025-10-01,38.5,22.5
ZM104647,Kabir Brahmbhatt,Chandigarh,"Kota, Bawa And Mander Restaurant",Italian,1759.85,63.0,3.0,Upi,Cancelled,0.0,2025-08-10,24.0,10.4
ZM104648,Dhanush Vaidya,Kolkata,Rajagopal Ltd Restaurant,Italian,1245.93,60.0,2.0,Wallet,Cancelled,0.0,2026-03-20,21.0,11.2
ZM104649,Drishya Contractor,Delhi,"Kunda, Balakrishnan And Venkatesh Restaurant",Fast Food,965.58,32.0,3.0,Wallet,Delivered,0.0,2026-04-27,34.0,22.4
ZM104650,Hazel Chaudhari,Pune,"Borah, Anand And Jain Restaurant",Desserts,816.74,75.0,3.0,Card,Pending,0.0,2025-07-01,33.0,8.6
ZM104651,Samar Kapur,Delhi,Rana Plc Restaurant,Cafe,1920.04,41.0,3.0,Card,Pending,0.0,2025-07-11,30.0,9.8
ZM104652,Shanaya Sodhi,Delhi,Master-Wable Restaurant,Chinese,412.7,64.0,3.0,Card,Cancelled,0.0,2025-08-05,57.0,4.3
ZM104653,Shayak Yohannan,Na,Kalita Llc Restaurant,Biryani,225.28,75.0,3.0,Card,Pending,5.0,2025-07-09,30.0,18.9
ZM104654,Badal Vala,Pune,Gade-Shere Restaurant,Italian,1761.39,70.0,3.0,Card,Pending,0.0,2025-10-12,35.0,12.2
ZM104655,Elakshi Loyal,Hyderabad,Dugar Inc Restaurant,Cafe,1066.02,83.0,3.0,Card,Delivered,5.0,2026-02-10,57.0,15.2
ZM104656,Hridaan Amble,Pune,Chandra-Tiwari Restaurant,South Indian,2069.16,18.0,2.0,Card,Cancelled,20.0,2026-01-07,25.0,17.4
ZM104657,Ritvik Thaker,Na,Virk-Das Restaurant,Chinese,2328.54,61.0,3.0,Upi,Cancelled,5.0,2025-07-23,57.0,11.9
ZM104658,Vivaan Acharya,Mumbai,Bhatt Group Restaurant,Italian,742.29,52.38657551274083,4.0,Card,Delivered,0.0,2025-12-07,32.0,4.2
ZM104659,Sahil Anand,Chandigarh,Venkataraman-Manda Restaurant,North Indian,1219.0,70.0,5.0,Card,Pending,10.0,2025-09-20,26.0,3.2
ZM104660,Hunar Dhar,Jaipur,Yohannan-Shukla Restaurant,South Indian,1583.29,35.0,3.0,Wallet,Pending,0.0,2025-10-21,24.0,1.3
ZM104661,Jiya Choudhury,Delhi,Shenoy-Apte Restaurant,North Indian,1127.61,86.0,3.0,Cash,Pending,5.0,2025-12-05,58.0,14.5
ZM104662,Hrishita Sabharwal,Pune,Bali Llc Restaurant,South Indian,1068.86,89.0,3.0,Wallet,Delivered,0.0,2025-06-14,28.0,23.2
ZM104663,Raghav Saha,Bangalore,Sunder Plc Restaurant,Desserts,196.13,84.0,3.0,Cash,Cancelled,15.0,2026-02-22,20.0,19.5
ZM104664,Badal Mannan,Delhi,Singhal Plc Restaurant,Chinese,2244.68,79.0,3.0,Upi,Cancelled,10.0,2026-01-05,28.0,3.2
ZM104665,Prisha Wali,Kolkata,"Yohannan, Bhasin And Sampath Restaurant",Biryani,2209.88,36.0,3.0,Card,Delivered,20.0,2025-09-20,52.0,12.3
ZM104666,Shaan Tailor,Mumbai,"Viswanathan, Dugar And Sha Restaurant",Fast Food,1316.1093020833334,22.0,3.0,Upi,Pending,0.0,2025-12-27,58.0,3.6
ZM104667,Saksham Bassi,Na,"Gour, Kala And Hari Restaurant",Fast Food,1454.79,58.0,4.0,Card,Delivered,20.0,2025-12-13,59.0,23.5
ZM104668,Divit Dave,Pune,Chahal Plc Restaurant,South Indian,2130.04,76.0,2.0,Upi,Pending,10.0,2026-02-11,27.0,21.0
ZM104669,Mahika Cheema,Chandigarh,"Bora, Choudhary And Kari Restaurant",Fast Food,1277.98,46.0,4.0,Wallet,Cancelled,0.0,2026-03-14,32.0,14.2
ZM104670,Madhav Deshmukh,Na,Dugar Group Restaurant,Desserts,2180.16,79.0,3.0,Cash,Pending,0.0,2025-12-21,24.0,18.5
ZM104671,Shamik Sami,Pune,Gopal Plc Restaurant,Fast Food,1716.11,46.0,4.0,Card,Cancelled,20.0,2025-07-05,33.0,17.1
ZM104672,Vihaan Rana,Kolkata,Gopal-Taneja Restaurant,North Indian,2340.43,89.0,3.0,Wallet,Cancelled,20.0,2026-02-18,33.0,20.5
ZM104673,Abram Mani,Delhi,"Dhawan, Gera And Chaudry Restaurant",Biryani,241.62,70.0,2.0,Upi,Pending,0.0,2026-02-11,34.0,19.8
ZM104674,Aaryahi Bava,Delhi,Acharya-Tank Restaurant,Chinese,959.51,24.0,3.0,Upi,Cancelled,0.0,2025-10-28,55.0,21.7
ZM104675,Ojas Master,Na,Venkatesh Plc Restaurant,Desserts,594.81,48.0,2.0,Card,Pending,10.0,2026-02-14,59.0,18.5
ZM104676,Dishani Subramanian,Hyderabad,"Dubey, Bhavsar And Kapur Restaurant",North Indian,164.76,26.0,3.0,Cash,Delivered,0.0,2025-12-02,38.5,14.1
ZM104677,Ryan D’Alia,Jaipur,Taneja-Aggarwal Restaurant,Italian,413.66,53.0,4.0,Card,Pending,0.0,2025-07-27,56.0,6.4
ZM104678,Ivana Sarkar,Kolkata,Chopra-Gulati Restaurant,Italian,593.05,68.0,3.0,Card,Cancelled,20.0,2025-07-01,30.0,7.0
ZM104679,Unknown,Hyderabad,Sarma-Chatterjee Restaurant,South Indian,1089.44,27.0,3.0,Card,Pending,5.0,2025-11-18,56.0,19.7
ZM104680,Saksham Sha,Kolkata,De And Sons Restaurant,Italian,1480.3,34.0,3.0,Cash,Pending,0.0,2025-05-29,36.0,10.9
ZM104681,Amira Bhattacharyya,Mumbai,"Basak, Chander And Subramanian Restaurant",Biryani,1213.54,71.0,3.0,Wallet,Cancelled,0.0,2026-03-21,34.0,23.6
ZM104682,Aaina Kalla,Jaipur,"Kumer, Bala And Bhattacharyya Restaurant",Biryani,2200.46,64.0,3.0,Cash,Cancelled,0.0,2026-03-25,42.0,24.1
ZM104683,Yashvi Aurora,Delhi,Kade Llc Restaurant,Fast Food,1049.14,18.0,3.0,Wallet,Delivered,10.0,2026-03-01,38.5,11.9
ZM104684,Shlok Sinha,Delhi,Buch-Aggarwal Restaurant,Chinese,2124.6,45.0,3.0,Upi,Delivered,15.0,2025-08-15,38.0,5.5
ZM104685,Nitara Bhatti,Delhi,Sundaram-Goyal Restaurant,Biryani,1230.24,73.0,3.0,Cash,Delivered,5.0,2026-04-14,47.0,10.9
